cell_id,cycle,capacity,soh,voltage_mean,voltage_max,voltage_min,voltage_std,current_mean,current_max,current_min,current_std,temp_mean,temp_max,temp_min,temp_std,discharge_time,ambient_temperature,dataset,capacity_prev,capacity_delta,rolling_decay_rate,temp_rise,voltage_range
CS2_35,333,0.8913,0.8016,3.5133,4.2,2.7472,0.4133,-0.5526,0.0,-0.56,0.25,23.5155,30.3166,21.029,2.1405,5831.48,22.0,calce_cs2,0.8926,-0.0012999999999999678,-0.0003200000000000092,8.316600000000001,1.4528000000000003
CS2_35,334,0.889,0.7995,3.5232,4.2,2.7568,0.4134,-0.5538,0.0,-0.56,0.25,23.2109,30.336,20.9673,2.0885,5822.46,22.0,calce_cs2,0.8913,-0.0022999999999999687,-0.001540000000000008,8.335999999999999,1.4432
CS2_35,335,0.8924,0.8025,3.5143,4.2,2.7625,0.4135,-0.5445,0.0,-0.56,0.25,23.1093,30.3872,20.9733,2.113,5837.76,22.0,calce_cs2,0.889,0.0033999999999999586,-0.00020000000000000017,8.3872,1.4375
CS2_35,336,0.8871,0.7977,3.5192,4.2,2.7479,0.4136,-0.5455,0.0,-0.56,0.25,23.5405,30.5528,20.8579,2.0643,5813.04,22.0,calce_cs2,0.8924,-0.005299999999999971,-0.00021999999999999797,8.552800000000001,1.4521000000000002
CS2_35,337,0.891,0.8013,3.5133,4.2,2.7577,0.4137,-0.5591,0.0,-0.56,0.25,23.1514,30.4361,21.0561,2.0708,5847.47,22.0,calce_cs2,0.8871,0.0039000000000000146,-0.00031999999999998696,8.4361,1.4423000000000004
CS2_35,338,0.8865,0.7972,3.5299,4.2,2.7528,0.4138,-0.5612,0.0,-0.56,0.25,23.1723,30.4978,21.0996,2.0735,5807.58,22.0,calce_cs2,0.891,-0.0045000000000000595,-0.0009600000000000053,8.497800000000002,1.4472
CS2_35,339,0.89,0.8003,3.5076,4.2,2.7498,0.4139,-0.5515,0.0,-0.56,0.25,23.5088,30.407,20.8486,2.1295,5827.52,22.0,calce_cs2,0.8865,0.0035000000000000586,0.00020000000000000017,8.407,1.4502000000000002
CS2_35,340,0.8959,0.8057,3.5176,4.2,2.7523,0.414,-0.5566,0.0,-0.56,0.25,23.0899,30.5882,21.0766,2.0742,5860.54,22.0,calce_cs2,0.89,0.005900000000000016,0.0007000000000000117,8.5882,1.4477000000000002
CS2_35,341,0.8878,0.7984,3.5159,4.2,2.757,0.4141,-0.5518,0.0,-0.56,0.25,23.3404,30.444,20.9786,2.1859,5812.93,22.0,calce_cs2,0.8959,-0.008099999999999996,0.0001400000000000068,8.443999999999999,1.443
CS2_35,342,0.8858,0.7966,3.516,4.2,2.7504,0.4142,-0.5558,0.0,-0.56,0.25,23.4826,30.3884,20.9363,2.1038,5808.59,22.0,calce_cs2,0.8878,-0.0020000000000000018,-0.0010399999999999964,8.3884,1.4496000000000002
CS2_35,343,0.8862,0.7969,3.5086,4.2,2.742,0.4143,-0.5582,0.0,-0.56,0.25,23.4085,30.3586,20.9089,2.0612,5801.82,22.0,calce_cs2,0.8858,0.00039999999999995595,-5.9999999999993395e-05,8.3586,1.4580000000000002
CS2_35,344,0.8845,0.7954,3.5102,4.2,2.7417,0.4144,-0.5445,0.0,-0.56,0.25,23.2161,30.5794,20.9844,2.1323,5775.02,22.0,calce_cs2,0.8862,-0.0017000000000000348,-0.001100000000000012,8.5794,1.4583000000000004
CS2_35,345,0.885,0.7958,3.5207,4.2,2.7387,0.4145,-0.5553,0.0,-0.56,0.25,23.5619,30.5513,20.9152,2.126,5812.55,22.0,calce_cs2,0.8845,0.000500000000000056,-0.002180000000000004,8.551300000000001,1.4613
CS2_35,346,0.885,0.7959,3.5081,4.2,2.7513,0.4146,-0.5512,0.0,-0.56,0.25,23.0516,30.3456,21.069,2.0929,5809.64,22.0,calce_cs2,0.885,0.0,-0.0005600000000000049,8.345600000000001,1.4487
CS2_35,347,0.8794,0.7908,3.51,4.2,2.7547,0.4147,-0.5482,0.0,-0.56,0.25,23.3142,30.8545,20.9108,2.1293,5746.65,22.0,calce_cs2,0.885,-0.005600000000000049,-0.0012800000000000144,8.854500000000002,1.4453
CS2_35,348,0.8832,0.7943,3.5133,4.2,2.7488,0.4148,-0.5401,0.0,-0.56,0.25,23.2264,30.7893,20.9546,2.0939,5793.32,22.0,calce_cs2,0.8794,0.0038000000000000256,-0.0006000000000000005,8.7893,1.4512
CS2_35,349,0.8779,0.7895,3.5208,4.2,2.7522,0.4149,-0.5506,0.0,-0.56,0.25,23.4524,30.8201,21.0096,2.1094,5757.13,22.0,calce_cs2,0.8832,-0.005299999999999971,-0.0013199999999999878,8.8201,1.4478
CS2_35,350,0.8839,0.7949,3.5175,4.2,2.747,0.415,-0.5536,0.0,-0.56,0.25,23.2316,30.4087,20.9323,2.0858,5748.81,22.0,calce_cs2,0.8779,0.006000000000000005,-0.00021999999999999797,8.4087,1.4530000000000003
CS2_35,351,0.8783,0.7898,3.5099,4.2,2.746,0.4151,-0.543,0.0,-0.56,0.25,23.4029,30.5956,20.9278,2.0972,5752.9,22.0,calce_cs2,0.8839,-0.005600000000000049,-0.0013400000000000079,8.595600000000001,1.4540000000000002
CS2_35,352,0.8822,0.7934,3.5148,4.2,2.7582,0.4152,-0.5396,0.0,-0.56,0.25,23.3874,30.3885,21.239,1.9503,5786.33,22.0,calce_cs2,0.8783,0.0039000000000000146,0.0005600000000000049,8.3885,1.4418000000000002
CS2_35,353,0.8866,0.7973,3.5153,4.2,2.759,0.4153,-0.5442,0.0,-0.56,0.25,23.323,30.6649,20.9226,2.143,5794.38,22.0,calce_cs2,0.8822,0.0044000000000000705,0.0006800000000000139,8.6649,1.4410000000000003
CS2_35,354,0.8852,0.796,3.5034,4.2,2.7515,0.4154,-0.5541,0.0,-0.56,0.25,23.6576,30.5963,21.094,2.1339,5797.89,22.0,calce_cs2,0.8866,-0.0014000000000000679,0.0014599999999999947,8.5963,1.4485000000000001
CS2_35,355,0.8777,0.7893,3.5081,4.2,2.7438,0.4155,-0.5598,0.0,-0.56,0.25,23.2288,30.9452,20.9589,2.0963,5753.19,22.0,calce_cs2,0.8852,-0.007499999999999951,-0.0012399999999999967,8.9452,1.4562000000000004
CS2_35,356,0.8773,0.7889,3.4982,4.2,2.7538,0.4156,-0.5565,0.0,-0.56,0.25,23.3841,30.6934,21.051,2.1596,5742.28,22.0,calce_cs2,0.8777,-0.00040000000000006697,-0.00020000000000000017,8.6934,1.4462000000000002
CS2_35,357,0.8779,0.7895,3.5113,4.2,2.7476,0.4157,-0.5542,0.0,-0.56,0.25,23.4853,30.4835,20.811,2.1125,5735.74,22.0,calce_cs2,0.8773,0.0006000000000000449,-0.0008599999999999941,8.4835,1.4524000000000004
CS2_35,358,0.8799,0.7913,3.5071,4.2,2.7552,0.4158,-0.556,0.0,-0.56,0.25,23.5136,30.682,20.9375,2.0532,5779.4,22.0,calce_cs2,0.8779,0.0020000000000000018,-0.0013400000000000079,8.681999999999999,1.4448000000000003
CS2_35,359,0.8769,0.7885,3.5152,4.2,2.7464,0.4159,-0.5494,0.0,-0.56,0.25,23.3924,30.3816,21.0139,2.0857,5732.27,22.0,calce_cs2,0.8799,-0.0030000000000000027,-0.0016599999999999948,8.381599999999999,1.4536000000000002
CS2_35,360,0.8725,0.7846,3.5045,4.2,2.7517,0.416,-0.5583,0.0,-0.56,0.25,23.4262,30.5897,21.0801,2.1386,5693.7,22.0,calce_cs2,0.8769,-0.0043999999999999595,-0.0010399999999999964,8.5897,1.4483000000000001
CS2_35,361,0.8781,0.7897,3.5108,4.2,2.7556,0.4161,-0.5497,0.0,-0.56,0.25,23.3955,30.8009,21.0206,2.1421,5743.9,22.0,calce_cs2,0.8725,0.005599999999999938,0.0001600000000000046,8.800899999999999,1.4444000000000004
CS2_35,362,0.873,0.785,3.5101,4.2,2.7513,0.4162,-0.5514,0.0,-0.56,0.25,23.3598,30.7876,20.9878,2.062,5695.14,22.0,calce_cs2,0.8781,-0.005099999999999993,-0.000980000000000003,8.787600000000001,1.4487
CS2_35,363,0.8733,0.7853,3.5058,4.2,2.7562,0.4163,-0.5474,0.0,-0.56,0.25,23.4442,30.3308,21.055,2.1152,5714.83,22.0,calce_cs2,0.873,0.00029999999999996696,-0.00132000000000001,8.3308,1.4438
CS2_35,364,0.8737,0.7857,3.5093,4.2,2.7418,0.4164,-0.5468,0.0,-0.56,0.25,23.4078,30.5021,21.1152,2.0637,5749.09,22.0,calce_cs2,0.8733,0.00040000000000006697,-0.0006399999999999961,8.502099999999999,1.4582000000000002
CS2_35,365,0.8728,0.7849,3.5058,4.2,2.7475,0.4165,-0.5606,0.0,-0.56,0.25,23.2748,30.4083,21.0202,2.1091,5694.54,22.0,calce_cs2,0.8737,-0.0009000000000000119,5.9999999999993395e-05,8.4083,1.4525000000000001
CS2_35,366,0.8732,0.7853,3.4979,4.2,2.7532,0.4166,-0.5486,0.0,-0.56,0.25,23.5041,30.5718,21.0362,2.1389,5710.84,22.0,calce_cs2,0.8728,0.00039999999999995595,-0.000980000000000003,8.5718,1.4468
CS2_35,367,0.8714,0.7836,3.5083,4.2,2.7482,0.4167,-0.5398,0.0,-0.56,0.25,23.3125,30.5529,21.1288,2.0626,5679.42,22.0,calce_cs2,0.8732,-0.0018000000000000238,-0.0003200000000000092,8.552900000000001,1.4518
CS2_35,368,0.8695,0.7819,3.5036,4.2,2.748,0.4168,-0.5368,0.0,-0.56,0.25,23.527,30.6537,21.0474,1.993,5701.57,22.0,calce_cs2,0.8714,-0.0018999999999999018,-0.0007599999999999829,8.6537,1.452
CS2_35,369,0.879,0.7904,3.5068,4.2,2.7512,0.4169,-0.5573,0.0,-0.56,0.25,23.437,30.7798,20.975,2.0973,5736.43,22.0,calce_cs2,0.8695,0.009499999999999953,0.0010599999999999943,8.779800000000002,1.4488000000000003
CS2_35,370,0.872,0.7842,3.508,4.2,2.7518,0.417,-0.5382,0.0,-0.56,0.25,23.502,30.3546,20.8937,2.1258,5700.63,22.0,calce_cs2,0.879,-0.007000000000000006,-0.0001600000000000046,8.354600000000001,1.4482000000000004
CS2_35,371,0.8667,0.7794,3.507,4.2,2.7544,0.4171,-0.5493,0.0,-0.56,0.25,23.3923,30.6146,20.9882,2.0482,5662.33,22.0,calce_cs2,0.872,-0.005299999999999971,-0.00129999999999999,8.6146,1.4456000000000002
CS2_35,372,0.8692,0.7817,3.5072,4.2,2.7492,0.4172,-0.556,0.0,-0.56,0.25,23.6758,30.8364,20.9777,2.058,5654.42,22.0,calce_cs2,0.8667,0.0024999999999999467,-0.00043999999999999595,8.836400000000001,1.4508
CS2_35,373,0.8689,0.7813,3.4983,4.2,2.753,0.4173,-0.556,0.0,-0.56,0.25,23.3274,30.3127,20.9461,2.1381,5687.59,22.0,calce_cs2,0.8692,-0.00029999999999996696,-0.00012000000000000899,8.3127,1.447
CS2_35,374,0.8696,0.782,3.4975,4.2,2.7616,0.4174,-0.5415,0.0,-0.56,0.25,23.7701,30.6932,20.9187,2.0543,5674.86,22.0,calce_cs2,0.8689,0.0007000000000000339,-0.0018799999999999928,8.693200000000001,1.4384000000000001
CS2_35,375,0.8649,0.7778,3.495,4.2,2.7465,0.4175,-0.5493,0.0,-0.56,0.25,23.4532,30.6438,20.9398,2.0321,5664.13,22.0,calce_cs2,0.8696,-0.0047000000000000375,-0.001419999999999999,8.643799999999999,1.4535
CS2_35,376,0.862,0.7752,3.5069,4.2,2.7417,0.4176,-0.5504,0.0,-0.56,0.25,23.3401,30.458,20.9463,2.0697,5645.52,22.0,calce_cs2,0.8649,-0.0029000000000000137,-0.0009400000000000075,8.457999999999998,1.4583000000000004
CS2_35,377,0.8704,0.7827,3.5148,4.2,2.7576,0.4177,-0.5401,0.0,-0.56,0.25,23.4423,30.6932,20.9689,2.1435,5694.12,22.0,calce_cs2,0.862,0.008399999999999963,0.00023999999999999578,8.693200000000001,1.4424000000000001
CS2_35,378,0.8659,0.7787,3.4969,4.2,2.7466,0.4178,-0.5411,0.0,-0.56,0.25,23.5165,30.7033,21.0209,2.1843,5678.93,22.0,calce_cs2,0.8704,-0.0044999999999999485,-0.0006000000000000005,8.703299999999999,1.4534000000000002
CS2_35,379,0.8658,0.7786,3.4973,4.2,2.761,0.4179,-0.5531,0.0,-0.56,0.25,23.4194,30.8329,21.0065,2.1557,5683.5,22.0,calce_cs2,0.8659,-9.999999999998899e-05,-0.0007600000000000051,8.832899999999999,1.439
CS2_35,380,0.8624,0.7756,3.5045,4.2,2.747,0.418,-0.5408,0.0,-0.56,0.25,23.5703,30.8845,21.1408,2.1302,5624.27,22.0,calce_cs2,0.8658,-0.0033999999999999586,-0.0004999999999999894,8.8845,1.4530000000000003
CS2_35,381,0.8658,0.7786,3.4938,4.2,2.7428,0.4181,-0.5488,0.0,-0.56,0.25,23.4248,30.8504,20.9942,2.1207,5679.79,22.0,calce_cs2,0.8624,0.0033999999999999586,0.0007600000000000051,8.8504,1.4572000000000003
CS2_35,382,0.8652,0.7781,3.4961,4.2,2.7475,0.4182,-0.552,0.0,-0.56,0.25,23.3766,30.7261,21.0679,2.1336,5661.1,22.0,calce_cs2,0.8658,-0.0006000000000000449,-0.0010399999999999964,8.726099999999999,1.4525000000000001
CS2_35,383,0.8622,0.7754,3.5004,4.2,2.7492,0.4183,-0.5559,0.0,-0.56,0.25,23.419,30.5371,20.9302,2.0537,5639.49,22.0,calce_cs2,0.8652,-0.0030000000000000027,-0.0007400000000000074,8.537099999999999,1.4508
CS2_35,384,0.8598,0.7732,3.5024,4.2,2.7539,0.4184,-0.5533,0.0,-0.56,0.25,23.4878,30.7389,20.9482,2.0996,5596.22,22.0,calce_cs2,0.8622,-0.0023999999999999577,-0.001200000000000001,8.738900000000001,1.4461000000000004
CS2_35,385,0.8615,0.7747,3.5032,4.2,2.7508,0.4185,-0.5471,0.0,-0.56,0.25,23.5993,30.6207,20.898,2.1779,5648.43,22.0,calce_cs2,0.8598,0.0017000000000000348,-0.00018000000000000237,8.6207,1.4492000000000003
CS2_35,386,0.8614,0.7747,3.486,4.2,2.7516,0.4186,-0.5545,0.0,-0.56,0.25,23.3878,30.8766,20.9925,2.1089,5656.29,22.0,calce_cs2,0.8615,-9.999999999998899e-05,-0.0008799999999999919,8.8766,1.4484000000000004
CS2_35,387,0.8618,0.775,3.4981,4.2,2.7487,0.4187,-0.5527,0.0,-0.56,0.25,23.5527,30.7387,21.2144,1.9969,5646.75,22.0,calce_cs2,0.8614,0.00039999999999995595,-0.0006799999999999917,8.738700000000001,1.4513000000000003
CS2_35,388,0.8612,0.7745,3.4868,4.2,2.7517,0.4188,-0.5441,0.0,-0.56,0.25,23.4203,30.8333,20.9679,2.0906,5632.98,22.0,calce_cs2,0.8618,-0.0006000000000000449,-0.00020000000000000017,8.833300000000001,1.4483000000000001
CS2_35,389,0.8586,0.7722,3.487,4.2,2.7479,0.4189,-0.549,0.0,-0.56,0.25,23.4596,30.6862,21.0677,2.1334,5608.3,22.0,calce_cs2,0.8612,-0.0025999999999999357,-0.00023999999999999578,8.6862,1.4521000000000002
CS2_35,390,0.8587,0.7722,3.491,4.2,2.7571,0.419,-0.5506,0.0,-0.56,0.25,23.4149,30.6636,20.9504,2.1289,5590.65,22.0,calce_cs2,0.8586,9.999999999998899e-05,-0.0005600000000000049,8.663599999999999,1.4429000000000003
CS2_35,391,0.8545,0.7684,3.4843,4.2,2.7487,0.4191,-0.5402,0.0,-0.56,0.25,23.4271,30.7354,21.0722,1.9998,5603.38,22.0,calce_cs2,0.8587,-0.0041999999999999815,-0.0013800000000000034,8.735399999999998,1.4513000000000003
CS2_35,392,0.8576,0.7713,3.4939,4.2,2.7498,0.4192,-0.5445,0.0,-0.56,0.25,23.3417,30.81,21.0087,2.2262,5605.88,22.0,calce_cs2,0.8545,0.0030999999999999917,-0.0008399999999999963,8.809999999999999,1.4502000000000002
CS2_35,393,0.8577,0.7713,3.494,4.2,2.7511,0.4193,-0.5586,0.0,-0.56,0.25,23.3959,30.9563,20.9968,2.0152,5605.32,22.0,calce_cs2,0.8576,9.999999999998899e-05,-0.0006999999999999895,8.956299999999999,1.4489
CS2_35,394,0.8569,0.7706,3.4901,4.2,2.742,0.4194,-0.543,0.0,-0.56,0.25,23.3539,30.8986,20.9367,2.1072,5612.28,22.0,calce_cs2,0.8577,-0.0008000000000000229,-0.00034000000000000696,8.898599999999998,1.4580000000000002
CS2_35,395,0.854,0.768,3.4894,4.2,2.7461,0.4195,-0.559,0.0,-0.56,0.25,23.4388,30.8215,21.0991,2.083,5597.83,22.0,calce_cs2,0.8569,-0.0029000000000000137,-0.0009400000000000075,8.8215,1.4539
CS2_35,396,0.8553,0.7692,3.4875,4.2,2.7489,0.4196,-0.5396,0.0,-0.56,0.25,23.4065,31.0847,21.0839,2.054,5595.1,22.0,calce_cs2,0.854,0.0012999999999999678,0.00015999999999998237,9.084700000000002,1.4511000000000003
CS2_35,397,0.8543,0.7683,3.4915,4.2,2.7523,0.4197,-0.5459,0.0,-0.56,0.25,23.5047,30.6152,21.0372,2.0988,5569.43,22.0,calce_cs2,0.8553,-0.0010000000000000009,-0.0006600000000000162,8.615200000000002,1.4477000000000002
CS2_35,398,0.8535,0.7676,3.4858,4.2,2.7438,0.4198,-0.5488,0.0,-0.56,0.25,23.5926,30.6927,20.923,2.1244,5595.83,22.0,calce_cs2,0.8543,-0.0007999999999999119,-0.0008399999999999963,8.692699999999999,1.4562000000000004
CS2_35,399,0.8503,0.7647,3.4978,4.2,2.7513,0.4199,-0.548,0.0,-0.56,0.25,23.6878,31.0044,20.8621,2.1542,5549.09,22.0,calce_cs2,0.8535,-0.0032000000000000917,-0.00132000000000001,9.0044,1.4487
CS2_35,400,0.85,0.7644,3.4882,4.2,2.7468,0.42,-0.5462,0.0,-0.56,0.25,23.7966,31.0948,20.9511,2.0289,5585.3,22.0,calce_cs2,0.8503,-0.00029999999999996696,-0.0008000000000000007,9.0948,1.4532000000000003
CS2_35,401,0.8514,0.7657,3.4855,4.2,2.7555,0.4201,-0.5464,0.0,-0.56,0.25,23.5985,31.0067,21.0485,2.1276,5579.66,22.0,calce_cs2,0.85,0.0014000000000000679,-0.0007799999999999807,9.006699999999999,1.4445000000000001
CS2_35,402,0.8506,0.765,3.4947,4.2,2.7422,0.4202,-0.546,0.0,-0.56,0.25,23.5816,30.7769,20.9751,2.1007,5573.49,22.0,calce_cs2,0.8514,-0.0008000000000000229,-0.0007399999999999851,8.776900000000001,1.4578000000000002
CS2_35,403,0.8524,0.7666,3.4851,4.2,2.7588,0.4203,-0.5472,0.0,-0.56,0.25,23.4313,30.6692,21.0825,2.1408,5557.89,22.0,calce_cs2,0.8506,0.0018000000000000238,-0.00021999999999999797,8.6692,1.4412000000000003
CS2_35,404,0.8531,0.7672,3.4914,4.2,2.7552,0.4204,-0.5611,0.0,-0.56,0.25,23.5333,30.7997,20.9063,2.1331,5579.78,22.0,calce_cs2,0.8524,0.0006999999999999229,0.0005600000000000049,8.799700000000001,1.4448000000000003
CS2_35,405,0.8444,0.7594,3.4895,4.2,2.7487,0.4205,-0.5485,0.0,-0.56,0.25,23.5005,30.8231,20.8808,2.2409,5507.88,22.0,calce_cs2,0.8531,-0.00869999999999993,-0.0011199999999999878,8.8231,1.4513000000000003
CS2_35,406,0.8454,0.7603,3.4898,4.2,2.7534,0.4206,-0.553,0.0,-0.56,0.25,23.7861,30.8876,21.0315,2.049,5522.3,22.0,calce_cs2,0.8444,0.0010000000000000009,-0.001200000000000001,8.887599999999999,1.4466
CS2_35,407,0.8485,0.763,3.4974,4.2,2.7519,0.4207,-0.5514,0.0,-0.56,0.25,23.7113,30.929,21.0148,2.0837,5545.74,22.0,calce_cs2,0.8454,0.0030999999999999917,-0.0004199999999999982,8.928999999999998,1.4481000000000002
CS2_35,408,0.8482,0.7628,3.487,4.2,2.7475,0.4208,-0.5502,0.0,-0.56,0.25,23.6388,30.8941,21.0624,2.1248,5548.35,22.0,calce_cs2,0.8485,-0.000300000000000078,-0.0008400000000000185,8.894100000000002,1.4525000000000001
CS2_35,409,0.8527,0.7668,3.493,4.2,2.7485,0.4209,-0.5449,0.0,-0.56,0.25,23.6575,30.943,20.9995,2.0326,5591.36,22.0,calce_cs2,0.8482,0.0045000000000000595,-7.999999999999118e-05,8.943000000000001,1.4515000000000002
CS2_35,410,0.8462,0.7609,3.4906,4.2,2.7565,0.421,-0.5487,0.0,-0.56,0.25,23.7288,30.6901,21.0244,2.0792,5516.75,22.0,calce_cs2,0.8527,-0.006500000000000061,0.00035999999999998257,8.690100000000001,1.4435000000000002
CS2_35,411,0.8473,0.7619,3.4832,4.2,2.7475,0.4211,-0.5482,0.0,-0.56,0.25,23.8749,30.7611,20.9568,2.0971,5525.21,22.0,calce_cs2,0.8462,0.001100000000000101,0.00038000000000000257,8.761099999999999,1.4525000000000001
CS2_35,412,0.8495,0.7639,3.4831,4.2,2.7433,0.4212,-0.5499,0.0,-0.56,0.25,23.5217,31.0028,20.9836,2.1153,5566.92,22.0,calce_cs2,0.8473,0.0021999999999999797,0.00020000000000000017,9.0028,1.4567
CS2_35,413,0.8448,0.7597,3.4848,4.2,2.7467,0.4213,-0.5485,0.0,-0.56,0.25,23.5556,30.7536,21.0783,2.1841,5560.12,22.0,calce_cs2,0.8495,-0.0047000000000000375,-0.0006799999999999917,8.753599999999999,1.4533
CS2_35,414,0.8441,0.7591,3.4871,4.2,2.7426,0.4214,-0.5423,0.0,-0.56,0.25,23.7341,30.9953,20.9407,1.9973,5546.83,22.0,calce_cs2,0.8448,-0.0007000000000000339,-0.0017200000000000104,8.9953,1.4574000000000003
CS2_35,415,0.8467,0.7614,3.4805,4.2,2.7523,0.4215,-0.5445,0.0,-0.56,0.25,23.5448,31.0169,20.9318,2.1371,5561.65,22.0,calce_cs2,0.8441,0.0026000000000000467,0.00010000000000001119,9.0169,1.4477000000000002
CS2_35,416,0.8381,0.7536,3.4899,4.2,2.7563,0.4216,-0.5541,0.0,-0.56,0.25,23.4571,30.9361,21.0459,2.014,5454.95,22.0,calce_cs2,0.8467,-0.008600000000000052,-0.0018400000000000194,8.9361,1.4437000000000002
CS2_35,417,0.8415,0.7567,3.4798,4.2,2.7535,0.4217,-0.5409,0.0,-0.56,0.25,23.6784,31.2968,20.9673,2.1179,5525.13,22.0,calce_cs2,0.8381,0.0034000000000000696,-0.0016000000000000014,9.296800000000001,1.4465000000000003
CS2_35,418,0.8392,0.7547,3.482,4.2,2.7491,0.4218,-0.5591,0.0,-0.56,0.25,23.4979,31.2405,20.9936,2.0525,5503.37,22.0,calce_cs2,0.8415,-0.0023000000000000798,-0.0011200000000000099,9.2405,1.4509000000000003
CS2_35,419,0.8351,0.751,3.4757,4.2,2.7473,0.4219,-0.5575,0.0,-0.56,0.25,23.4788,30.633,21.0014,2.2441,5454.3,22.0,calce_cs2,0.8392,-0.0040999999999999925,-0.0018000000000000017,8.633,1.4527
CS2_35,420,0.8403,0.7556,3.4748,4.2,2.7436,0.422,-0.5484,0.0,-0.56,0.25,23.5536,30.7311,20.9755,2.1178,5482.79,22.0,calce_cs2,0.8351,0.0052000000000000934,-0.0012799999999999923,8.731100000000001,1.4564000000000004
CS2_35,421,0.8381,0.7537,3.4854,4.2,2.75,0.4221,-0.5458,0.0,-0.56,0.25,23.6123,30.6255,20.9709,2.1136,5484.07,22.0,calce_cs2,0.8403,-0.0022000000000000908,0.0,8.625499999999999,1.4500000000000002
CS2_35,422,0.8396,0.755,3.4905,4.2,2.7505,0.4222,-0.5471,0.0,-0.56,0.25,23.5694,30.8489,21.0366,2.0516,5476.92,22.0,calce_cs2,0.8381,0.0015000000000000568,-0.00038000000000000257,8.8489,1.4495
CS2_35,423,0.8353,0.7512,3.4678,4.2,2.7519,0.4223,-0.5545,0.0,-0.56,0.25,23.5005,30.999,21.0567,2.0961,5453.78,22.0,calce_cs2,0.8396,-0.0042999999999999705,-0.0007799999999999807,8.998999999999999,1.4481000000000002
CS2_35,424,0.8336,0.7497,3.4813,4.2,2.7582,0.4224,-0.5456,0.0,-0.56,0.25,23.7251,30.988,21.0611,2.0576,5457.69,22.0,calce_cs2,0.8353,-0.0017000000000000348,-0.0002999999999999892,8.988,1.4418000000000002
CS2_35,425,0.8371,0.7528,3.4912,4.2,2.7395,0.4225,-0.5585,0.0,-0.56,0.25,23.6647,30.7383,21.1146,2.1031,5495.53,22.0,calce_cs2,0.8336,0.0034999999999999476,-0.0006400000000000184,8.738299999999999,1.4605000000000001
CS2_35,426,0.8334,0.7495,3.4776,4.2,2.7487,0.4226,-0.5477,0.0,-0.56,0.25,23.7237,30.8935,21.0359,2.1363,5454.85,22.0,calce_cs2,0.8371,-0.0036999999999999256,-0.0009399999999999853,8.8935,1.4513000000000003
CS2_35,427,0.8281,0.7447,3.477,4.2,2.7519,0.4227,-0.549,0.0,-0.56,0.25,23.6428,31.1145,21.0696,2.1144,5430.12,22.0,calce_cs2,0.8334,-0.005300000000000082,-0.002300000000000013,9.1145,1.4481000000000002
CS2_35,428,0.8333,0.7493,3.4672,4.2,2.7542,0.4228,-0.5633,0.0,-0.56,0.25,23.7627,31.0285,20.9411,2.123,5484.42,22.0,calce_cs2,0.8281,0.0052000000000000934,-0.00040000000000000034,9.028500000000001,1.4458000000000002
CS2_35,429,0.8322,0.7484,3.4925,4.2,2.7535,0.4229,-0.5448,0.0,-0.56,0.25,23.8736,31.1514,20.9608,2.0966,5457.87,22.0,calce_cs2,0.8333,-0.0010999999999999899,-0.00027999999999999136,9.151399999999999,1.4465000000000003
CS2_35,430,0.8305,0.7468,3.4806,4.2,2.7466,0.423,-0.5568,0.0,-0.56,0.25,23.6718,30.9285,20.9431,2.1207,5448.65,22.0,calce_cs2,0.8322,-0.0017000000000000348,-0.0013199999999999878,8.9285,1.4534000000000002
CS2_35,431,0.8266,0.7433,3.4748,4.2,2.7422,0.4231,-0.5484,0.0,-0.56,0.25,23.7691,30.828,21.0073,1.9976,5412.08,22.0,calce_cs2,0.8305,-0.0039000000000000146,-0.0013600000000000057,8.828,1.4578000000000002
CS2_35,432,0.8315,0.7478,3.4784,4.2,2.7626,0.4232,-0.543,0.0,-0.56,0.25,23.629,30.8084,21.0179,2.0595,5440.87,22.0,calce_cs2,0.8266,0.0049000000000000155,0.0006800000000000139,8.808399999999999,1.4374000000000002
CS2_35,433,0.825,0.7419,3.4816,4.2,2.7505,0.4233,-0.5429,0.0,-0.56,0.25,23.5847,31.0495,20.9559,2.0014,5396.24,22.0,calce_cs2,0.8315,-0.006500000000000061,-0.001660000000000017,9.049499999999998,1.4495
CS2_35,434,0.8267,0.7434,3.4768,4.2,2.7491,0.4234,-0.5498,0.0,-0.56,0.25,23.7571,30.9325,21.0379,2.1444,5428.63,22.0,calce_cs2,0.825,0.0017000000000000348,-0.001100000000000012,8.932500000000001,1.4509000000000003
CS2_35,435,0.8208,0.7381,3.4695,4.2,2.7583,0.4235,-0.5486,0.0,-0.56,0.25,23.5362,30.8233,20.9466,2.0979,5402.56,22.0,calce_cs2,0.8267,-0.005900000000000016,-0.0019400000000000083,8.8233,1.4417
CS2_35,436,0.8276,0.7442,3.4738,4.2,2.7485,0.4236,-0.5444,0.0,-0.56,0.25,23.5235,30.6949,20.9685,2.0886,5422.37,22.0,calce_cs2,0.8208,0.006800000000000028,0.00020000000000000017,8.6949,1.4515000000000002
CS2_35,437,0.8213,0.7386,3.4799,4.2,2.7447,0.4237,-0.5529,0.0,-0.56,0.25,23.6314,31.0238,20.981,2.1015,5381.6,22.0,calce_cs2,0.8276,-0.006299999999999972,-0.0020399999999999975,9.023800000000001,1.4553000000000003
