cell_id,cycle,capacity,soh,voltage_mean,voltage_max,voltage_min,voltage_std,current_mean,current_max,current_min,current_std,temp_mean,temp_max,temp_min,temp_std,discharge_time,ambient_temperature,dataset,capacity_prev,capacity_delta,rolling_decay_rate,temp_rise,voltage_range
B0005,104,1.4922,0.8038,3.4214,4.1969,2.7325,0.4408,-1.9875,0.0,-2.0103,0.65,27.1493,39.269,23.8422,3.6291,2690.43,24.0,nasa_pcoe,1.4896,0.0025999999999999357,-0.0030000000000000248,15.268999999999998,1.4644000000000004
B0005,105,1.4812,0.7978,3.4216,4.1969,2.7365,0.441,-1.9743,0.0,-2.0064,0.65,27.2203,39.4955,23.7739,3.5096,2655.87,24.0,nasa_pcoe,1.4922,-0.010999999999999899,-0.005600000000000005,15.4955,1.4604000000000004
B0005,106,1.4899,0.8025,3.4182,4.1968,2.7395,0.4412,-1.9885,0.0,-2.015,0.65,26.827,39.1424,23.6677,3.6314,2691.93,24.0,nasa_pcoe,1.4812,0.00869999999999993,-0.0033999999999999807,15.142400000000002,1.4572999999999996
B0005,107,1.4836,0.7992,3.421,4.1968,2.7321,0.4414,-1.9687,0.0,-2.0123,0.65,27.172,39.0716,23.6467,3.6156,2652.31,24.0,nasa_pcoe,1.4899,-0.006299999999999972,-0.00541999999999998,15.071599999999997,1.4646999999999997
B0005,108,1.4917,0.8035,3.4264,4.1968,2.7351,0.4416,-1.9715,0.0,-2.0062,0.65,27.2422,39.3566,23.7937,3.4397,2682.32,24.0,nasa_pcoe,1.4836,0.008099999999999996,0.0004199999999999982,15.3566,1.4616999999999996
B0005,109,1.4822,0.7984,3.4178,4.1968,2.7373,0.4418,-1.9862,0.0,-2.0196,0.65,27.2845,39.6714,23.8773,3.4517,2652.04,24.0,nasa_pcoe,1.4917,-0.009500000000000064,-0.0020000000000000018,15.671399999999998,1.4594999999999998
B0005,110,1.4836,0.7992,3.4169,4.1967,2.7333,0.442,-1.9933,0.0,-2.013,0.65,27.298,39.0826,23.844,3.4984,2676.08,24.0,nasa_pcoe,1.4822,0.0014000000000000679,0.00047999999999999156,15.0826,1.4634
B0005,111,1.4884,0.8017,3.4212,4.1967,2.7354,0.4422,-1.9786,0.0,-2.004,0.65,27.3326,39.3771,23.8401,3.54,2666.19,24.0,nasa_pcoe,1.4836,0.0047999999999999154,-0.00030000000000001136,15.377099999999999,1.4613
B0005,112,1.4727,0.7933,3.4165,4.1967,2.7297,0.4424,-1.9711,0.0,-2.0115,0.65,27.4872,39.332,23.8279,3.4332,2672.28,24.0,nasa_pcoe,1.4884,-0.015700000000000047,-0.0021800000000000265,15.332,1.467
B0005,113,1.4752,0.7946,3.4154,4.1966,2.7319,0.4426,-1.9755,0.0,-2.0039,0.65,27.5685,39.192,23.8268,3.6168,2638.52,24.0,nasa_pcoe,1.4727,0.0025000000000001688,-0.0032999999999999917,15.192,1.4647000000000001
B0005,114,1.4684,0.791,3.4264,4.1966,2.7423,0.4428,-1.9855,0.0,-2.0072,0.65,27.5943,39.4563,23.7796,3.4535,2633.06,24.0,nasa_pcoe,1.4752,-0.006800000000000139,-0.002760000000000007,15.456299999999999,1.4543
B0005,115,1.4663,0.7898,3.4163,4.1966,2.7304,0.443,-1.9797,0.0,-2.0131,0.65,27.4802,39.7711,23.8109,3.537,2660.57,24.0,nasa_pcoe,1.4684,-0.0020999999999999908,-0.0034600000000000186,15.771099999999997,1.4662000000000002
B0005,116,1.469,0.7913,3.4104,4.1965,2.7429,0.4432,-1.9758,0.0,-2.0135,0.65,27.3916,39.7093,23.8076,3.5431,2635.0,24.0,nasa_pcoe,1.4663,0.0027000000000001467,-0.0038799999999999724,15.709299999999999,1.4536000000000002
B0005,117,1.4598,0.7863,3.4159,4.1965,2.7427,0.4434,-1.9831,0.0,-2.0034,0.65,27.2428,39.5236,23.6593,3.5058,2635.46,24.0,nasa_pcoe,1.469,-0.009200000000000097,-0.0025799999999999825,15.523600000000002,1.4538000000000002
B0005,118,1.4614,0.7872,3.4166,4.1965,2.7361,0.4436,-1.9831,0.0,-2.0093,0.65,27.4271,39.8047,23.8957,3.4371,2617.27,24.0,nasa_pcoe,1.4598,0.0016000000000000458,-0.002760000000000007,15.804699999999997,1.4604000000000004
B0005,119,1.4573,0.785,3.4173,4.1965,2.7312,0.4438,-1.996,0.0,-1.9992,0.65,27.3053,39.8631,23.8031,3.5201,2623.13,24.0,nasa_pcoe,1.4614,-0.0040999999999999925,-0.0022199999999999776,15.863100000000003,1.4653000000000005
B0005,120,1.4435,0.7776,3.4124,4.1964,2.7403,0.444,-1.9829,0.0,-2.0087,0.65,27.5483,39.595,23.8992,3.486,2590.81,24.0,nasa_pcoe,1.4573,-0.013800000000000034,-0.004559999999999986,15.594999999999999,1.4560999999999997
B0005,121,1.4484,0.7802,3.4185,4.1964,2.7363,0.4442,-1.9783,0.0,-2.0111,0.65,27.5546,40.2543,23.77,3.448,2612.48,24.0,nasa_pcoe,1.4435,0.004899999999999904,-0.004120000000000035,16.2543,1.4600999999999997
B0005,122,1.4456,0.7787,3.4095,4.1964,2.7333,0.4444,-1.9819,0.0,-2.0097,0.65,27.6295,39.7799,23.8487,3.5052,2582.34,24.0,nasa_pcoe,1.4484,-0.0027999999999999137,-0.002839999999999998,15.779899999999998,1.4630999999999998
B0005,123,1.4469,0.7794,3.4062,4.1963,2.7393,0.4446,-1.9928,0.0,-2.0148,0.65,27.6376,39.6891,23.7937,3.4549,2600.34,24.0,nasa_pcoe,1.4456,0.0013000000000000789,-0.0028999999999999916,15.689100000000003,1.4569999999999999
B0005,124,1.4415,0.7765,3.4078,4.1963,2.735,0.4448,-1.9783,0.0,-2.0092,0.65,27.6005,39.9469,23.9191,3.576,2579.83,24.0,nasa_pcoe,1.4469,-0.005400000000000071,-0.0031600000000000074,15.9469,1.4613
B0005,125,1.4375,0.7743,3.4073,4.1963,2.7366,0.445,-1.9701,0.0,-2.0125,0.65,27.4493,40.1338,23.7683,3.5703,2595.07,24.0,nasa_pcoe,1.4415,-0.0040000000000000036,-0.001200000000000001,16.1338,1.4596999999999998
B0005,126,1.4361,0.7736,3.3945,4.1963,2.7348,0.4452,-1.9761,0.0,-2.0174,0.65,27.6775,39.9219,23.8579,3.5096,2575.33,24.0,nasa_pcoe,1.4375,-0.0014000000000000679,-0.0024599999999999956,15.9219,1.4615
B0005,127,1.4316,0.7711,3.4064,4.1962,2.7436,0.4454,-1.9886,0.0,-2.0215,0.65,27.6083,39.7828,23.5724,3.5228,2578.9,24.0,nasa_pcoe,1.4361,-0.0044999999999999485,-0.0028000000000000026,15.782800000000002,1.4526000000000003
B0005,128,1.4392,0.7752,3.4109,4.1962,2.7351,0.4456,-1.9617,0.0,-2.0066,0.65,27.6268,40.4219,23.7394,3.5594,2593.52,24.0,nasa_pcoe,1.4316,0.007600000000000051,-0.001540000000000008,16.4219,1.4611
B0005,129,1.4278,0.7691,3.4057,4.1962,2.7324,0.4458,-1.9794,0.0,-2.0096,0.65,27.9833,39.9774,23.809,3.519,2565.49,24.0,nasa_pcoe,1.4392,-0.011400000000000077,-0.002740000000000009,15.977400000000003,1.4638
B0005,130,1.423,0.7665,3.3991,4.1961,2.7447,0.446,-1.9866,0.0,-2.0152,0.65,27.8305,40.2931,23.8719,3.5797,2553.77,24.0,nasa_pcoe,1.4278,-0.0047999999999999154,-0.0028999999999999916,16.293100000000003,1.4514000000000005
B0005,131,1.4205,0.7652,3.4005,4.1961,2.7404,0.4462,-1.9893,0.0,-2.0068,0.65,27.9587,39.972,23.8039,3.6164,2574.97,24.0,nasa_pcoe,1.423,-0.0024999999999999467,-0.0031199999999999674,15.972000000000001,1.4557000000000002
B0005,132,1.4328,0.7718,3.4075,4.1961,2.7375,0.4464,-1.9884,0.0,-2.0152,0.65,27.505,40.5327,23.6897,3.4823,2576.25,24.0,nasa_pcoe,1.4205,0.012299999999999978,0.00024000000000001798,16.5327,1.4586000000000006
B0005,133,1.4214,0.7656,3.4058,4.196,2.7411,0.4466,-1.9773,0.0,-2.0058,0.65,27.703,40.3969,23.786,3.5711,2565.85,24.0,nasa_pcoe,1.4328,-0.011400000000000077,-0.0035600000000000076,16.396900000000002,1.4548999999999999
B0005,134,1.4194,0.7646,3.3939,4.196,2.7419,0.4468,-1.9865,0.0,-2.0126,0.65,27.938,40.4346,23.8021,3.5247,2571.96,24.0,nasa_pcoe,1.4214,-0.0020000000000000018,-0.0016799999999999927,16.434600000000003,1.4541
B0005,135,1.4078,0.7583,3.3999,4.196,2.7492,0.447,-1.9738,0.0,-2.0084,0.65,28.01,40.0952,23.8478,3.48,2533.86,24.0,nasa_pcoe,1.4194,-0.011600000000000055,-0.0030400000000000206,16.0952,1.4467999999999996
B0005,136,1.4102,0.7596,3.3943,4.196,2.7376,0.4472,-1.9741,0.0,-2.0017,0.65,27.9592,40.0132,23.8445,3.5957,2532.25,24.0,nasa_pcoe,1.4078,0.0023999999999999577,-0.0020600000000000397,16.013199999999998,1.4583999999999997
B0005,137,1.4038,0.7561,3.3921,4.1959,2.7385,0.4474,-1.9882,0.0,-2.0141,0.65,27.6109,40.4029,23.8339,3.3641,2541.38,24.0,nasa_pcoe,1.4102,-0.006399999999999961,-0.005800000000000027,16.402900000000002,1.4573999999999998
B0005,138,1.4009,0.7546,3.4031,4.1959,2.7383,0.4476,-1.9544,0.0,-2.0128,0.65,27.9777,40.6263,24.0006,3.6649,2533.66,24.0,nasa_pcoe,1.4038,-0.0028999999999999027,-0.0040999999999999925,16.6263,1.4575999999999998
B0005,139,1.3889,0.7481,3.4,4.1959,2.7413,0.4478,-1.9669,0.0,-2.0044,0.65,27.8776,40.5402,23.8682,3.2781,2508.05,24.0,nasa_pcoe,1.4009,-0.01200000000000001,-0.006099999999999994,16.5402,1.4546000000000001
B0005,140,1.3979,0.753,3.3857,4.1958,2.7413,0.448,-1.9812,0.0,-2.0024,0.65,28.0946,40.1785,23.9854,3.5977,2522.13,24.0,nasa_pcoe,1.3889,0.008999999999999897,-0.001980000000000004,16.1785,1.4545000000000003
B0005,141,1.4009,0.7546,3.3926,4.1958,2.748,0.4482,-1.9994,0.0,-2.0163,0.65,28.0773,40.1339,23.6826,3.4578,2529.28,24.0,nasa_pcoe,1.3979,0.0030000000000001137,-0.0018599999999999728,16.133899999999997,1.4478
B0005,142,1.3957,0.7518,3.3925,4.1958,2.7399,0.4484,-1.9959,0.0,-2.0074,0.65,27.9701,40.2148,23.5128,3.4978,2530.03,24.0,nasa_pcoe,1.4009,-0.0052000000000000934,-0.0016199999999999993,16.214799999999997,1.4559000000000002
B0005,143,1.3948,0.7513,3.3962,4.1957,2.7443,0.4486,-1.991,0.0,-2.008,0.65,27.989,40.5522,23.8122,3.4219,2501.71,24.0,nasa_pcoe,1.3957,-0.0008999999999999009,-0.0012199999999999989,16.5522,1.4514000000000005
B0005,144,1.3888,0.748,3.3933,4.1957,2.7474,0.4488,-1.988,0.0,-2.0025,0.65,28.0593,40.51,23.7253,3.3061,2508.6,24.0,nasa_pcoe,1.3948,-0.006000000000000005,-1.9999999999997796e-05,16.509999999999998,1.4483000000000006
B0005,145,1.3875,0.7474,3.391,4.1957,2.7467,0.449,-1.979,0.0,-2.0105,0.65,28.0344,40.7239,23.7081,3.4112,2503.2,24.0,nasa_pcoe,1.3888,-0.0013000000000000789,-0.002079999999999993,16.7239,1.4490000000000003
B0005,146,1.3855,0.7463,3.3895,4.1957,2.7354,0.4492,-1.9684,0.0,-2.0137,0.65,28.0285,40.6199,23.9149,3.4187,2494.55,24.0,nasa_pcoe,1.3875,-0.0020000000000000018,-0.003080000000000016,16.6199,1.4603000000000006
B0005,147,1.3917,0.7496,3.3895,4.1956,2.7456,0.4494,-1.9619,0.0,-2.0104,0.65,28.0506,40.3592,23.7942,3.4641,2525.16,24.0,nasa_pcoe,1.3855,0.006199999999999983,-0.0008000000000000007,16.3592,1.4499999999999997
B0005,148,1.3807,0.7437,3.3981,4.1956,2.7442,0.4496,-1.9873,0.0,-2.0109,0.65,28.4062,40.516,23.7201,3.4614,2475.69,24.0,nasa_pcoe,1.3917,-0.010999999999999899,-0.0028200000000000005,16.516,1.4513999999999996
B0005,149,1.3833,0.7451,3.3874,4.1956,2.7425,0.4498,-1.9749,0.0,-2.0084,0.65,28.2202,40.6658,23.7264,3.5067,2498.66,24.0,nasa_pcoe,1.3807,0.0025999999999999357,-0.001100000000000012,16.665799999999997,1.4530999999999996
B0005,150,1.3744,0.7403,3.3823,4.1955,2.7425,0.45,-1.9685,0.0,-2.0094,0.65,28.0343,40.8946,23.7332,3.6499,2484.77,24.0,nasa_pcoe,1.3833,-0.008899999999999908,-0.002619999999999978,16.894599999999997,1.4529999999999998
B0005,151,1.3795,0.7431,3.3842,4.1955,2.7388,0.4502,-1.9788,0.0,-2.0051,0.65,28.3735,40.9102,23.7572,3.4788,2488.0,24.0,nasa_pcoe,1.3744,0.005099999999999882,-0.001200000000000001,16.910200000000003,1.4567
B0005,152,1.3697,0.7378,3.3823,4.1955,2.7405,0.4504,-1.9758,0.0,-1.9997,0.65,28.1399,40.781,23.9412,3.4936,2470.02,24.0,nasa_pcoe,1.3795,-0.009800000000000031,-0.004400000000000004,16.781,1.455
B0005,153,1.3674,0.7365,3.3906,4.1954,2.7396,0.4506,-1.9826,0.0,-2.0098,0.65,28.285,41.1675,23.8224,3.4356,2467.22,24.0,nasa_pcoe,1.3697,-0.0022999999999999687,-0.002660000000000018,17.167499999999997,1.4558000000000004
B0005,154,1.3578,0.7314,3.3891,4.1954,2.7408,0.4508,-1.9686,0.0,-2.0034,0.65,28.3323,40.4173,23.7392,3.6038,2443.86,24.0,nasa_pcoe,1.3674,-0.009600000000000053,-0.005100000000000016,16.417299999999997,1.4546000000000001
B0005,155,1.362,0.7336,3.3774,4.1954,2.7433,0.451,-1.9841,0.0,-2.0133,0.65,28.0705,41.0271,23.9257,3.3785,2464.05,24.0,nasa_pcoe,1.3578,0.004200000000000204,-0.0024799999999999935,17.027099999999997,1.4521000000000002
B0005,156,1.3478,0.726,3.3806,4.1954,2.7419,0.4512,-1.9768,0.0,-2.0159,0.65,28.5782,40.8142,23.8201,3.5227,2423.46,24.0,nasa_pcoe,1.362,-0.01419999999999999,-0.006339999999999968,16.8142,1.4535000000000005
B0005,157,1.3536,0.7291,3.3837,4.1953,2.7536,0.4514,-1.9699,0.0,-2.0197,0.65,28.4439,41.1456,23.6683,3.5579,2443.16,24.0,nasa_pcoe,1.3478,0.005799999999999805,-0.0032200000000000006,17.1456,1.4416999999999995
B0005,158,1.3424,0.7231,3.3777,4.1953,2.7504,0.4516,-1.961,0.0,-2.0107,0.65,28.3038,41.194,23.788,3.3262,2424.72,24.0,nasa_pcoe,1.3536,-0.011199999999999877,-0.004999999999999982,17.194000000000003,1.4448999999999996
B0005,159,1.3399,0.7218,3.3733,4.1953,2.7462,0.4518,-1.9758,0.0,-2.0122,0.65,28.5876,41.0446,23.8317,3.5711,2406.63,24.0,nasa_pcoe,1.3424,-0.0024999999999999467,-0.003579999999999961,17.044600000000003,1.4490999999999996
B0005,160,1.3484,0.7263,3.3863,4.1952,2.7465,0.452,-1.9835,0.0,-2.0101,0.65,28.4545,41.1981,23.6384,3.4157,2416.42,24.0,nasa_pcoe,1.3399,0.008499999999999952,-0.0027200000000000115,17.198099999999997,1.4486999999999997
B0005,161,1.3436,0.7237,3.3807,4.1952,2.7524,0.4522,-1.9779,0.0,-2.0063,0.65,28.4276,41.0875,23.7533,3.4413,2418.83,24.0,nasa_pcoe,1.3484,-0.0048000000000001375,-0.0008400000000000407,17.0875,1.4427999999999996
B0005,162,1.3411,0.7224,3.3765,4.1952,2.7531,0.4524,-1.975,0.0,-2.0091,0.65,28.7002,40.5629,23.8678,3.4477,2395.67,24.0,nasa_pcoe,1.3436,-0.0024999999999999467,-0.002499999999999991,16.5629,1.4421
B0005,163,1.3479,0.726,3.3756,4.1951,2.759,0.4526,-1.9911,0.0,-2.0039,0.65,28.8374,40.9334,23.8783,3.4228,2426.51,24.0,nasa_pcoe,1.3411,0.006800000000000139,0.001100000000000012,16.9334,1.4361000000000002
B0005,164,1.3434,0.7236,3.3727,4.1951,2.7494,0.4528,-1.9745,0.0,-2.0098,0.65,28.8543,41.0445,23.8195,3.4406,2404.89,24.0,nasa_pcoe,1.3479,-0.0045000000000001705,0.0006999999999999674,17.0445,1.4457
B0005,165,1.3336,0.7183,3.3623,4.1951,2.7514,0.453,-1.9924,0.0,-2.0145,0.65,28.5246,41.1608,23.8007,3.5868,2394.73,24.0,nasa_pcoe,1.3434,-0.009800000000000031,-0.0029600000000000294,17.160800000000002,1.4437000000000002
B0005,166,1.3261,0.7143,3.3724,4.1951,2.7486,0.4532,-1.9733,0.0,-2.0089,0.65,28.5372,41.1707,23.7204,3.5861,2387.11,24.0,nasa_pcoe,1.3336,-0.00749999999999984,-0.0034999999999999697,17.170699999999997,1.4465
B0005,167,1.3279,0.7153,3.3676,4.195,2.7428,0.4534,-1.9986,0.0,-2.0058,0.65,28.6478,41.4217,23.9531,3.5737,2384.78,24.0,nasa_pcoe,1.3261,0.0018000000000000238,-0.0026399999999999757,17.4217,1.4522000000000004
B0005,168,1.3344,0.7188,3.3707,4.195,2.7581,0.4536,-1.971,0.0,-2.0113,0.65,28.5663,40.8696,23.7281,3.4831,2392.01,24.0,nasa_pcoe,1.3279,0.00649999999999995,-0.0027000000000000136,16.8696,1.4369
B0006,1,2.0229,0.9939,3.5146,4.2,2.6984,0.4202,-1.9853,0.0,-2.0057,0.65,24.463,35.9324,24.001,3.601,3636.82,24.0,nasa_pcoe,2.0229,0.0,0.0,11.932400000000001,1.5016000000000003
B0006,2,2.011,0.9881,3.5205,4.1999,2.6923,0.4204,-1.9886,0.0,-2.0075,0.65,24.5314,36.2525,23.7382,3.4163,3610.91,24.0,nasa_pcoe,2.0229,-0.0118999999999998,0.0,12.252499999999998,1.5076000000000005
B0006,3,2.0029,0.9841,3.5165,4.1999,2.712,0.4206,-1.984,0.0,-2.0097,0.65,24.7076,35.8766,23.8556,3.5316,3613.61,24.0,nasa_pcoe,2.011,-0.008100000000000218,0.0,11.876600000000003,1.4879000000000002
B0006,4,1.99,0.9778,3.5205,4.1999,2.7005,0.4208,-1.9781,0.0,-2.0119,0.65,24.8489,35.5215,23.9399,3.4457,3597.32,24.0,nasa_pcoe,2.0029,-0.012899999999999912,0.0,11.521500000000003,1.4994000000000005
B0006,5,1.9897,0.9776,3.5206,4.1999,2.7056,0.421,-1.9573,0.0,-2.013,0.65,24.5378,35.8325,23.8925,3.3961,3591.5,24.0,nasa_pcoe,1.99,-0.00029999999999996696,0.0,11.832500000000003,1.4943000000000004
B0006,6,1.9772,0.9714,3.5093,4.1998,2.6964,0.4212,-1.988,0.0,-2.0174,0.65,24.7271,36.1668,23.8959,3.4499,3562.0,24.0,nasa_pcoe,1.9897,-0.012499999999999956,-0.009139999999999971,12.166800000000002,1.5033999999999996
B0006,7,1.9703,0.9681,3.5172,4.1998,2.7043,0.4214,-1.9791,0.0,-2.0193,0.65,24.65,36.0513,23.7305,3.4785,3533.63,24.0,nasa_pcoe,1.9772,-0.006900000000000128,-0.008140000000000036,12.051299999999998,1.4954999999999998
B0006,8,1.9618,0.9639,3.5154,4.1998,2.7128,0.4216,-1.9901,0.0,-2.0101,0.65,24.5558,36.0434,23.7776,3.5666,3541.07,24.0,nasa_pcoe,1.9703,-0.008499999999999952,-0.008219999999999983,12.043399999999998,1.4869999999999997
B0006,9,1.956,0.961,3.5114,4.1997,2.7086,0.4218,-1.9782,0.0,-2.0024,0.65,24.4799,36.451,23.7382,3.4131,3520.26,24.0,nasa_pcoe,1.9618,-0.005800000000000027,-0.006800000000000006,12.451,1.4910999999999999
B0006,10,1.9448,0.9555,3.5139,4.1997,2.7007,0.422,-1.9771,0.0,-2.0149,0.65,24.7166,36.1468,23.7812,3.6273,3506.44,24.0,nasa_pcoe,1.956,-0.011199999999999877,-0.008979999999999988,12.146799999999999,1.499
B0006,11,1.9452,0.9558,3.5107,4.1997,2.6948,0.4222,-1.9665,0.0,-2.0101,0.65,24.6521,35.8943,23.7867,3.5012,3493.66,24.0,nasa_pcoe,1.9448,0.00039999999999995595,-0.0064000000000000055,11.894300000000001,1.5049000000000001
B0006,12,1.9338,0.9501,3.5088,4.1996,2.7014,0.4224,-1.9698,0.0,-2.0162,0.65,24.7889,36.3121,23.7821,3.4927,3472.54,24.0,nasa_pcoe,1.9452,-0.011400000000000077,-0.007299999999999996,12.312100000000001,1.4982000000000002
B0006,13,1.916,0.9414,3.5081,4.1996,2.7038,0.4226,-1.9786,0.0,-2.0103,0.65,24.7371,36.3993,23.9448,3.4466,3451.41,24.0,nasa_pcoe,1.9338,-0.017800000000000038,-0.009160000000000012,12.399299999999997,1.4958
B0006,14,1.9225,0.9446,3.5044,4.1996,2.7043,0.4228,-2.002,0.0,-2.0143,0.65,24.9303,36.0336,23.8334,3.4594,3470.37,24.0,nasa_pcoe,1.916,0.006500000000000172,-0.0066999999999999725,12.0336,1.4953000000000003
B0006,15,1.9121,0.9394,3.5053,4.1996,2.6882,0.423,-1.9865,0.0,-2.0147,0.65,24.8963,36.339,23.8829,3.4153,3437.0,24.0,nasa_pcoe,1.9225,-0.010400000000000187,-0.0065400000000000345,12.338999999999999,1.5114
B0006,16,1.9039,0.9354,3.4989,4.1995,2.7153,0.4232,-1.9827,0.0,-2.0113,0.65,24.8237,36.4401,23.6867,3.642,3434.56,24.0,nasa_pcoe,1.9121,-0.008199999999999985,-0.008260000000000023,12.440100000000001,1.4841999999999995
B0006,17,1.9039,0.9355,3.5042,4.1995,2.7135,0.4234,-1.9542,0.0,-2.0047,0.65,25.3571,36.313,23.8937,3.5329,3431.03,24.0,nasa_pcoe,1.9039,0.0,-0.005980000000000008,12.313000000000002,1.4859999999999998
B0006,18,1.8962,0.9316,3.5006,4.1995,2.6977,0.4236,-1.975,0.0,-2.0093,0.65,25.0895,36.4009,23.762,3.5843,3423.08,24.0,nasa_pcoe,1.9039,-0.007699999999999818,-0.0039599999999999635,12.4009,1.5017999999999994
B0006,19,1.883,0.9252,3.5003,4.1994,2.6988,0.4238,-2.0002,0.0,-2.0175,0.65,25.1336,36.7333,24.0365,3.5025,3394.17,24.0,nasa_pcoe,1.8962,-0.0132000000000001,-0.007900000000000018,12.7333,1.5006
B0006,20,1.8874,0.9273,3.4947,4.1994,2.7055,0.424,-1.9875,0.0,-2.0121,0.65,25.0518,36.5018,23.8194,3.6114,3401.43,24.0,nasa_pcoe,1.883,0.0043999999999999595,-0.004939999999999989,12.501800000000003,1.4939
B0006,21,1.8709,0.9192,3.5035,4.1994,2.7157,0.4242,-1.9891,0.0,-2.0124,0.65,24.7678,36.7486,23.756,3.5101,3358.35,24.0,nasa_pcoe,1.8874,-0.01649999999999996,-0.0065999999999999835,12.748600000000003,1.4836999999999998
B0006,22,1.8631,0.9154,3.502,4.1993,2.7063,0.4244,-1.9771,0.0,-2.0132,0.65,25.304,36.6639,23.8635,3.4857,3352.76,24.0,nasa_pcoe,1.8709,-0.007800000000000029,-0.00815999999999999,12.663899999999998,1.4929999999999999
B0006,23,1.8779,0.9227,3.5043,4.1993,2.7041,0.4246,-1.9781,0.0,-2.0101,0.65,24.9757,36.3835,23.8171,3.5392,3378.54,24.0,nasa_pcoe,1.8631,0.014799999999999924,-0.003660000000000041,12.383499999999998,1.4952
B0006,24,1.8687,0.9181,3.4982,4.1993,2.7039,0.4248,-1.975,0.0,-2.008,0.65,24.9621,36.7755,23.876,3.4967,3351.09,24.0,nasa_pcoe,1.8779,-0.009199999999999875,-0.002859999999999996,12.775500000000001,1.4954
B0006,25,1.8523,0.9101,3.4961,4.1993,2.7088,0.425,-1.9863,0.0,-2.0102,0.65,24.8739,36.7525,23.7641,3.4307,3340.57,24.0,nasa_pcoe,1.8687,-0.01639999999999997,-0.007019999999999982,12.752499999999998,1.4905
B0006,26,1.8435,0.9058,3.4931,4.1992,2.7019,0.4252,-1.9976,0.0,-2.0076,0.65,25.3269,36.5369,23.8767,3.5429,3309.28,24.0,nasa_pcoe,1.8523,-0.008800000000000141,-0.005480000000000018,12.536900000000003,1.4973
B0006,27,1.8387,0.9034,3.4935,4.1992,2.7087,0.4254,-1.9727,0.0,-2.0157,0.65,25.141,36.425,23.957,3.4459,3306.07,24.0,nasa_pcoe,1.8435,-0.0047999999999999154,-0.0048799999999999955,12.424999999999997,1.4905000000000004
B0006,28,1.8314,0.8998,3.4899,4.1992,2.7111,0.4256,-1.9905,0.0,-2.0073,0.65,25.3018,36.4159,23.7528,3.5727,3298.07,24.0,nasa_pcoe,1.8387,-0.007300000000000084,-0.009299999999999998,12.4159,1.4881000000000002
B0006,29,1.8161,0.8923,3.5015,4.1991,2.7066,0.4258,-1.984,0.0,-2.0078,0.65,25.3073,36.9172,23.8128,3.4623,3259.57,24.0,nasa_pcoe,1.8314,-0.01529999999999987,-0.010519999999999996,12.917200000000001,1.4924999999999997
B0006,30,1.8185,0.8935,3.4921,4.1991,2.7066,0.426,-1.9722,0.0,-2.0047,0.65,25.1441,36.9932,23.7463,3.5232,3269.2,24.0,nasa_pcoe,1.8161,0.0023999999999999577,-0.006760000000000011,12.993200000000002,1.4924999999999997
B0006,31,1.817,0.8928,3.4846,4.1991,2.7144,0.4262,-1.9937,0.0,-2.0071,0.65,25.3227,36.9098,23.7802,3.5031,3273.39,24.0,nasa_pcoe,1.8185,-0.0015000000000000568,-0.005299999999999994,12.909799999999997,1.4846999999999997
B0006,32,1.8149,0.8917,3.4947,4.199,2.707,0.4264,-1.9717,0.0,-2.0097,0.65,25.1435,36.5755,23.7766,3.5017,3241.07,24.0,nasa_pcoe,1.817,-0.0020999999999999908,-0.004760000000000009,12.575499999999998,1.492
B0006,33,1.8046,0.8866,3.5052,4.199,2.7015,0.4266,-1.9766,0.0,-2.0091,0.65,25.2921,36.6795,23.863,3.5039,3258.17,24.0,nasa_pcoe,1.8149,-0.010299999999999976,-0.005359999999999987,12.679499999999997,1.4975
B0006,34,1.7948,0.8818,3.4897,4.199,2.7162,0.4268,-1.9762,0.0,-2.0083,0.65,25.1172,37.0089,23.7463,3.3443,3243.82,24.0,nasa_pcoe,1.8046,-0.009800000000000031,-0.004260000000000019,13.008899999999997,1.4827999999999997
B0006,35,1.7945,0.8817,3.4898,4.199,2.7148,0.427,-1.9706,0.0,-2.0134,0.65,25.3465,36.8089,23.7963,3.6131,3233.88,24.0,nasa_pcoe,1.7948,-0.00029999999999996696,-0.004800000000000004,12.808900000000001,1.4842
B0006,36,1.7808,0.875,3.4882,4.1989,2.7106,0.4272,-1.9832,0.0,-2.0123,0.65,25.5021,36.8574,23.5105,3.3792,3202.34,24.0,nasa_pcoe,1.7945,-0.013700000000000045,-0.007240000000000002,12.857399999999998,1.4883000000000002
B0006,37,1.7861,0.8775,3.4843,4.1989,2.7117,0.4274,-1.9669,0.0,-2.0121,0.65,25.4057,37.2526,23.8345,3.4639,3211.42,24.0,nasa_pcoe,1.7808,0.005300000000000082,-0.005759999999999987,13.252600000000001,1.4872
B0006,38,1.7719,0.8706,3.4866,4.1989,2.7206,0.4276,-1.9695,0.0,-2.007,0.65,25.2899,36.8811,23.8661,3.564,3181.38,24.0,nasa_pcoe,1.7861,-0.01419999999999999,-0.00653999999999999,12.881100000000004,1.4783
B0006,39,1.7735,0.8714,3.4835,4.1988,2.7078,0.4278,-1.9836,0.0,-2.0129,0.65,25.1255,36.8938,23.7665,3.5362,3186.84,24.0,nasa_pcoe,1.7719,0.0016000000000000458,-0.004259999999999975,12.893799999999999,1.491
